,Class
1122,1.0
629,0.0
2452,0.0
3093,1.0
4348,1.0
2177,1.0
1164,1.0
2788,0.0
12299,1.0
1197,0.0
376,1.0
7619,1.0
4445,0.0
11130,0.0
15518,0.0
5723,1.0
1859,1.0
10697,1.0
4968,1.0
917,1.0
10412,1.0
4010,1.0
15519,0.0
3584,0.0
4159,1.0
336,1.0
12426,1.0
8279,1.0
3668,1.0
12476,1.0
12786,1.0
10213,0.0
3424,1.0
10719,1.0
8201,1.0
2788,0.0
5367,1.0
17317,0.0
2896,1.0
14126,1.0
1297,0.0
3643,0.0
1300,1.0
3338,0.0
4056,0.0
3854,0.0
8550,1.0
5452,1.0
10687,1.0
15453,0.0
7867,0.0
12871,0.0
14611,1.0
9799,1.0
11757,0.0
13983,0.0
9740,1.0
14389,0.0
6475,1.0
8813,0.0
493,0.0
11693,0.0
2115,0.0
1117,1.0
5638,1.0
5086,1.0
1758,0.0
11488,1.0
2015,1.0
3352,1.0
6354,1.0
4282,1.0
4371,1.0
3645,0.0
14354,0.0
12003,1.0
1289,1.0
11187,0.0
1697,0.0
2296,0.0
14798,1.0
14700,1.0
5940,1.0
3279,0.0
9970,0.0
11035,0.0
3314,0.0
14828,1.0
9786,1.0
9917,0.0
216,0.0
1073,1.0
8684,1.0
3982,0.0
7007,1.0
13383,0.0
8654,1.0
13709,1.0
15388,0.0
26,0.0
3768,1.0
10603,0.0
7660,1.0
13405,1.0
5691,0.0
9746,1.0
3536,1.0
2860,0.0
12723,0.0
9173,1.0
10849,1.0
11910,1.0
631,0.0
2926,1.0
8709,1.0
1722,0.0
6615,1.0
5244,1.0
1103,1.0
2205,0.0
4167,0.0
12907,0.0
11479,1.0
11310,1.0
13771,0.0
15068,0.0
12514,0.0
4382,1.0
907,1.0
17360,0.0
14894,1.0
720,0.0
13843,0.0
6156,0.0
4026,1.0
8226,1.0
224,1.0
15497,0.0
16097,0.0
922,1.0
5819,0.0
11958,1.0
3867,0.0
2746,1.0
11869,1.0
10345,1.0
1622,1.0
11952,1.0
2292,1.0
4215,0.0
12098,1.0
15197,1.0
1402,0.0
12832,0.0
3254,0.0
3771,1.0
2159,0.0
8580,0.0
17062,0.0
1627,1.0
7012,1.0
1273,0.0
10199,1.0
3842,1.0
515,1.0
11851,1.0
2101,0.0
1674,0.0
10295,1.0
4214,1.0
7481,0.0
248,1.0
14566,0.0
1783,0.0
11517,0.0
8549,0.0
161,1.0
14827,0.0
16927,0.0
16367,0.0
14613,0.0
451,1.0
472,1.0
9390,0.0
10072,0.0
10862,1.0
716,1.0
2006,1.0
15891,1.0
15237,0.0
13415,0.0
2258,0.0
1206,1.0
5575,1.0
9085,0.0
5356,1.0
6094,1.0
7937,1.0
1520,1.0
1379,0.0
15210,1.0
2003,1.0
13204,0.0
2390,1.0
5843,0.0
7123,0.0
16215,0.0
12824,0.0
5833,1.0
9823,1.0
12720,1.0
523,0.0
15376,0.0
235,0.0
12182,1.0
6319,1.0
11994,1.0
2778,0.0
1949,1.0
6362,1.0
3755,1.0
2748,0.0
11686,1.0
15931,1.0
3400,1.0
2225,0.0
3349,0.0
15250,0.0
16213,1.0
5572,0.0
4524,1.0
5794,1.0
5739,1.0
4729,1.0
7819,1.0
8861,1.0
4306,1.0
15279,0.0
2438,1.0
14091,0.0
11991,1.0
3168,1.0
509,0.0
2222,1.0
13756,0.0
15924,1.0
14031,0.0
7017,1.0
13390,1.0
16002,0.0
12643,0.0
1863,1.0
4946,1.0
15653,0.0
12239,0.0
6047,1.0
9229,0.0
5586,1.0
5591,1.0
1229,1.0
1007,1.0
13345,0.0
13337,1.0
14747,1.0
8246,1.0
1786,0.0
16241,0.0
6556,1.0
15377,1.0
12147,1.0
160,0.0
1590,0.0
15373,0.0
5566,1.0
7191,0.0
1518,0.0
10578,1.0
15065,1.0
13368,1.0
1557,1.0
2829,1.0
437,0.0
15596,0.0
4020,0.0
288,1.0
2781,1.0
3702,1.0
5687,1.0
4728,0.0
17626,1.0
2952,0.0
2556,1.0
10352,1.0
1264,1.0
197,1.0
12741,0.0
6466,1.0
7356,1.0
15721,0.0
7824,1.0
12451,0.0
2791,1.0
15275,1.0
5186,1.0
8551,1.0
5243,1.0
830,1.0
2093,1.0
10209,1.0
11950,0.0
188,0.0
1469,0.0
1702,1.0
1382,0.0
1881,1.0
8607,1.0
15747,0.0
11530,1.0
15042,0.0
2729,0.0
8450,0.0
11392,1.0
4287,0.0
7296,1.0
935,1.0
8070,0.0
12939,0.0
9961,1.0
9766,0.0
25,1.0
3364,1.0
1089,0.0
12870,0.0
10888,1.0
11592,1.0
3685,0.0
10505,1.0
12308,1.0
17083,0.0
15910,0.0
11946,0.0
6338,1.0
17615,0.0
699,1.0
277,0.0
12415,1.0
3907,0.0
5846,1.0
4067,1.0
1138,0.0
424,1.0
13328,1.0
2491,0.0
16169,0.0
7743,1.0
14486,0.0
13131,0.0
3936,1.0
15076,0.0
2385,0.0
8018,1.0
7085,1.0
16503,0.0
1864,0.0
15692,0.0
365,0.0
9096,0.0
4023,0.0
670,1.0
3803,0.0
15313,0.0
3537,0.0
3826,0.0
6643,1.0
2891,1.0
12995,1.0
646,1.0
1661,0.0
13531,0.0
7270,1.0
1875,0.0
7931,1.0
12986,0.0
7167,0.0
12873,0.0
5868,0.0
4762,0.0
883,1.0
13897,0.0
2798,0.0
558,1.0
1961,0.0
13335,1.0
1208,1.0
7685,1.0
16863,0.0
12023,1.0
10487,0.0
3631,0.0
1709,1.0
1141,0.0
6208,1.0
2612,0.0
1774,1.0
2661,0.0
14856,0.0
1308,0.0
1267,1.0
16216,1.0
12454,1.0
6906,0.0
11929,1.0
14076,0.0
9431,1.0
2152,0.0
2680,1.0
13287,0.0
5005,0.0
16000,0.0
1628,0.0
9716,0.0
359,1.0
139,0.0
8493,1.0
16770,0.0
11183,1.0
341,0.0
4858,0.0
139,1.0
9571,1.0
13869,0.0
17334,0.0
10584,0.0
5499,1.0
8558,1.0
10915,0.0
1933,0.0
2353,1.0
15852,0.0
3237,0.0
12357,0.0
9495,1.0
2432,1.0
3808,0.0
1937,0.0
5620,1.0
14977,1.0
1116,1.0
1682,0.0
6140,1.0
786,0.0
8038,0.0
8317,0.0
3815,1.0
872,1.0
2170,1.0
17298,1.0
14142,0.0
1009,1.0
11828,0.0
16350,0.0
6592,1.0
4459,0.0
14329,0.0
7598,0.0
9372,1.0
4653,0.0
443,1.0
9593,0.0
3007,0.0
1695,0.0
9651,1.0
1921,0.0
5745,1.0
15751,0.0
17442,1.0
15849,0.0
11953,1.0
930,0.0
3487,0.0
8769,0.0
529,1.0
11122,1.0
14734,0.0
11740,1.0
13794,0.0
3408,1.0
2276,1.0
2012,0.0
17301,0.0
7612,1.0
16032,1.0
1746,0.0
4171,1.0
1306,1.0
6565,0.0
2278,1.0
16394,0.0
11174,0.0
7836,0.0
3362,0.0
12970,0.0
10137,1.0
335,1.0
1142,0.0
3332,1.0
2988,1.0
15011,0.0
15438,1.0
16747,0.0
770,0.0
3135,1.0
6991,1.0
2428,1.0
942,1.0
174,1.0
1824,0.0
10083,0.0
3260,0.0
10215,0.0
4021,1.0
3110,1.0
3501,0.0
2659,1.0
17518,1.0
13753,1.0
10518,0.0
1820,0.0
7462,1.0
5625,1.0
131,1.0
2302,1.0
7065,1.0
9344,0.0
12338,1.0
4670,0.0
9430,0.0
5477,1.0
4223,0.0
15674,0.0
1857,0.0
2283,1.0
2952,0.0
13396,0.0
6440,1.0
6032,1.0
387,0.0
1629,0.0
11779,1.0
4118,1.0
13855,0.0
7719,0.0
7545,1.0
11383,1.0
4659,0.0
12499,1.0
9103,0.0
10060,0.0
1843,1.0
1197,1.0
16589,0.0
3869,1.0
5055,1.0
5890,1.0
14380,0.0
1402,0.0
3333,1.0
16719,0.0
3809,1.0
2295,0.0
936,0.0
10653,0.0
1775,1.0
2133,1.0
3745,0.0
17377,1.0
5444,1.0
2507,1.0
13973,0.0
1876,0.0
3761,1.0
2959,1.0
3053,1.0
13658,0.0
13150,0.0
2979,1.0
4616,0.0
15816,0.0
3322,0.0
2369,1.0
3312,0.0
1846,1.0
1765,1.0
1963,1.0
12747,1.0
12875,0.0
11597,1.0
8212,0.0
11433,0.0
56,1.0
16022,1.0
1518,1.0
3327,0.0
4493,1.0
3113,1.0
16570,0.0
16298,0.0
11836,1.0
2867,1.0
856,0.0
2626,1.0
4913,1.0
13864,0.0
5464,1.0
500,1.0
5483,1.0
12607,1.0
2505,0.0
668,1.0
3829,1.0
2285,1.0
4698,0.0
15204,1.0
4988,1.0
4651,0.0
17547,0.0
25,1.0
10290,1.0
6797,1.0
5809,0.0
155,0.0
5411,1.0
8335,0.0
2801,0.0
9838,1.0
10334,1.0
12732,0.0
13782,0.0
7816,1.0
4379,0.0
8923,0.0
6717,0.0
2262,1.0
7430,0.0
9304,1.0
3268,1.0
11192,1.0
1094,1.0
17573,0.0
2008,0.0
194,0.0
13807,0.0
3183,1.0
8772,0.0
16304,0.0
772,0.0
10589,0.0
178,0.0
546,1.0
12468,0.0
2112,1.0
14872,0.0
14571,1.0
16793,0.0
4080,1.0
10090,0.0
16914,0.0
6318,1.0
11853,1.0
6582,1.0
1448,1.0
343,0.0
13323,0.0
11330,0.0
17115,1.0
9170,1.0
3339,1.0
7369,1.0
2045,1.0
7157,1.0
16292,0.0
7852,0.0
10180,1.0
12134,1.0
13619,1.0
48,1.0
17048,0.0
1493,1.0
779,0.0
9887,1.0
1179,1.0
9279,0.0
2525,1.0
5375,0.0
3417,0.0
16236,0.0
14853,0.0
17375,0.0
8261,1.0
2159,1.0
41,0.0
11242,1.0
462,1.0
2514,1.0
14428,0.0
11641,1.0
6817,1.0
1726,0.0
2297,0.0
10706,0.0
1423,1.0
14144,0.0
1461,0.0
2806,1.0
4494,0.0
13078,0.0
231,0.0
13690,0.0
13951,0.0
11004,1.0
15436,0.0
7231,1.0
15690,0.0
10414,1.0
5076,1.0
9643,1.0
2650,1.0
4089,1.0
667,1.0
3078,0.0
14953,0.0
4250,0.0
16811,1.0
3614,0.0
10098,0.0
3860,0.0
12111,1.0
6143,1.0
5662,1.0
13974,1.0
15041,1.0
9033,0.0
2660,1.0
142,1.0
2598,0.0
6702,1.0
15227,0.0
77,1.0
4283,1.0
7419,1.0
17526,0.0
10451,1.0
487,1.0
12132,1.0
2150,1.0
16847,1.0
16017,0.0
8181,0.0
11567,1.0
17336,1.0
9530,0.0
6371,1.0
4629,0.0
14482,0.0
442,0.0
9796,1.0
9048,0.0
3831,0.0
3361,1.0
6345,1.0
3002,1.0
1959,1.0
156,1.0
10489,1.0
2738,1.0
4579,0.0
1090,0.0
12578,1.0
9124,0.0
7952,1.0
11103,1.0
374,1.0
2563,1.0
6417,1.0
16025,0.0
9089,1.0
11441,1.0
1026,0.0
7097,1.0
1099,0.0
5434,1.0
13234,0.0
6451,1.0
12330,1.0
10787,1.0
415,1.0
3349,0.0
4080,1.0
9179,1.0
3700,1.0
588,1.0
9348,0.0
13273,0.0
13541,0.0
1979,1.0
10966,0.0
3883,1.0
13679,1.0
1690,1.0
16303,0.0
646,1.0
11751,1.0
9589,1.0
16652,0.0
11741,1.0
15040,1.0
227,0.0
3865,1.0
10594,0.0
2935,0.0
4189,0.0
16158,0.0
8440,0.0
1530,1.0
2355,1.0
924,0.0
2904,1.0
17057,0.0
10104,1.0
7184,1.0
12152,1.0
3218,1.0
2592,0.0
5907,1.0
11207,1.0
7134,1.0
2308,0.0
17075,0.0
14207,0.0
613,1.0
11170,1.0
6630,1.0
4136,1.0
1899,0.0
13941,0.0
283,0.0
259,0.0
11118,1.0
3787,1.0
4944,1.0
1522,1.0
14725,0.0
11533,1.0
6972,1.0
14893,0.0
13525,0.0
5224,1.0
2286,0.0
8080,1.0
6711,1.0
3677,0.0
10405,1.0
476,1.0
1255,1.0
16395,0.0
6412,1.0
2552,1.0
6853,1.0
5547,0.0
13493,0.0
1126,0.0
2247,1.0
974,0.0
9205,1.0
277,1.0
10185,0.0
13569,1.0
16284,0.0
2613,1.0
7194,1.0
805,0.0
6824,1.0
3595,1.0
782,1.0
14943,0.0
449,0.0
10985,0.0
6520,1.0
5775,1.0
13175,0.0
9285,1.0
9371,1.0
3481,1.0
1024,1.0
10273,1.0
5056,1.0
10802,1.0
3316,1.0
1728,0.0
16998,0.0
16013,0.0
4667,1.0
8537,1.0
3751,1.0
12928,0.0
12724,1.0
11409,1.0
98,0.0
3138,0.0
13372,1.0
14361,0.0
237,1.0
13144,1.0
15181,1.0
3649,1.0
10851,1.0
1940,0.0
217,0.0
1634,1.0
12466,1.0
11863,1.0
4113,1.0
790,1.0
6172,0.0
7522,1.0
573,0.0
9881,0.0
3387,1.0
1762,0.0
598,0.0
15356,0.0
7346,1.0
6305,1.0
3802,1.0
16380,0.0
2308,0.0
638,1.0
1754,0.0
1061,1.0
5433,1.0
13187,1.0
1976,1.0
3822,1.0
11931,0.0
1919,0.0
2783,0.0
9137,1.0
3073,1.0
1172,0.0
15566,1.0
7928,1.0
3609,0.0
3211,0.0
3916,0.0
2212,1.0
14535,0.0
15896,0.0
3491,1.0
17262,0.0
997,1.0
3650,0.0
2644,0.0
5348,1.0
9034,1.0
16969,0.0
205,1.0
7897,1.0
9835,1.0
2015,1.0
17293,0.0
17019,0.0
8463,1.0
1975,1.0
163,0.0
4999,1.0
2400,1.0
9559,0.0
4714,0.0
9069,0.0
1432,0.0
15265,0.0
12839,0.0
13979,0.0
3458,1.0
7711,0.0
7737,1.0
4284,1.0
7532,1.0
14143,0.0
17073,0.0
13497,0.0
10055,1.0
10853,1.0
3385,1.0
2840,1.0
2258,1.0
2506,1.0
15082,0.0
15945,0.0
10597,0.0
15437,0.0
2097,1.0
10197,1.0
8001,1.0
2890,1.0
5018,0.0
149,0.0
1310,1.0
600,1.0
2758,1.0
6398,1.0
10079,1.0
13934,0.0
14086,0.0
2098,1.0
8331,0.0
9030,1.0
3472,1.0
12893,0.0
14476,1.0
16234,0.0
871,1.0
825,1.0
1734,0.0
710,1.0
4177,1.0
1284,1.0
12487,0.0
12450,0.0
10030,1.0
1020,1.0
16188,0.0
2697,1.0
9520,1.0
1510,1.0
17524,0.0
1652,0.0
831,0.0
1170,1.0
10722,1.0
6257,1.0
5470,1.0
16048,0.0
10260,0.0
16067,0.0
17255,0.0
11168,1.0
3778,1.0
5094,1.0
542,0.0
9326,0.0
17051,1.0
12695,0.0
3688,0.0
3391,1.0
12082,1.0
11156,0.0
14230,0.0
16981,1.0
16033,0.0
4321,0.0
10777,1.0
11007,1.0
3960,0.0
6644,1.0
16104,0.0
16091,0.0
3587,1.0
2197,0.0
2564,1.0
10824,0.0
2009,1.0
5037,1.0
1081,1.0
5892,1.0
14541,0.0
2024,0.0
13113,0.0
3278,0.0
7910,0.0
2987,1.0
16614,1.0
1014,1.0
14875,0.0
629,1.0
9237,1.0
5252,1.0
9598,1.0
2180,0.0
17085,0.0
17512,1.0
12089,0.0
5111,1.0
1779,1.0
2091,1.0
1334,1.0
15383,0.0
7605,1.0
13948,1.0
17425,0.0
2795,1.0
4329,1.0
1349,1.0
10475,1.0
14937,0.0
1679,1.0
1247,1.0
5133,1.0
2160,0.0
11331,1.0
14046,0.0
14570,0.0
6446,0.0
3968,1.0
1429,0.0
3082,1.0
2521,1.0
11756,1.0
10049,1.0
2300,0.0
6020,1.0
16836,0.0
16902,0.0
3728,0.0
8555,1.0
3227,0.0
9498,1.0
6252,1.0
5927,1.0
1160,1.0
16410,0.0
766,0.0
353,0.0
8896,1.0
8708,1.0
1377,0.0
1725,0.0
3755,1.0
10519,1.0
3326,0.0
4083,1.0
11872,1.0
2652,1.0
12502,0.0
13061,0.0
16144,0.0
10775,1.0
9953,1.0
14575,0.0
17034,1.0
4066,0.0
14219,0.0
16001,0.0
7166,1.0
2098,1.0
11184,1.0
3765,0.0
4876,0.0
10738,1.0
2831,1.0
15994,0.0
12260,0.0
860,1.0
686,1.0
11437,0.0
2663,0.0
14295,1.0
2462,1.0
12277,1.0
11891,1.0
7129,1.0
16381,0.0
5947,1.0
4584,0.0
12234,1.0
13074,1.0
16909,0.0
3219,1.0
3984,1.0
14690,1.0
6304,0.0
9910,1.0
781,1.0
17157,0.0
5979,1.0
2197,0.0
14093,0.0
4270,0.0
2553,1.0
9834,0.0
6980,1.0
527,0.0
11826,1.0
1709,1.0
2377,0.0
17634,1.0
11485,0.0
6512,0.0
13283,0.0
3474,0.0
14477,0.0
5440,0.0
10761,1.0
6494,1.0
8966,1.0
5511,1.0
5331,1.0
3048,1.0
4532,0.0
9868,1.0
15591,0.0
16753,0.0
10144,1.0
12091,1.0
16535,0.0
368,1.0
11282,1.0
3126,0.0
7789,0.0
3457,1.0
1971,1.0
4941,0.0
9225,1.0
3184,0.0
14920,0.0
7100,1.0
8082,1.0
16466,0.0
947,1.0
4339,1.0
2443,1.0
979,1.0
9314,1.0
6173,1.0
3632,1.0
16959,1.0
6273,1.0
393,0.0
3192,0.0
17,1.0
1372,1.0
3906,0.0
2735,1.0
7395,1.0
594,0.0
4720,1.0
5828,0.0
10751,1.0
1055,1.0
4799,0.0
10636,0.0
4796,0.0
11236,1.0
8658,0.0
164,0.0
672,0.0
14312,0.0
4300,0.0
16056,0.0
14832,0.0
5543,0.0
7995,1.0
10902,1.0
7759,1.0
4838,0.0
993,1.0
6549,1.0
4482,0.0
3717,0.0
10839,1.0
6141,1.0
9958,1.0
1550,1.0
14822,1.0
744,1.0
768,0.0
5694,0.0
9702,1.0
4297,1.0
2002,0.0
4518,0.0
12413,0.0
3393,0.0
2198,1.0
3293,1.0
9013,0.0
1404,0.0
1383,0.0
10342,1.0
1639,1.0
14087,0.0
8802,1.0
6407,0.0
9076,1.0
17567,1.0
5449,1.0
12170,1.0
5079,1.0
13568,0.0
17077,0.0
3851,0.0
6489,1.0
10147,0.0
13832,0.0
7155,1.0
2608,1.0
6611,1.0
5180,0.0
12332,1.0
584,1.0
1419,0.0
3729,1.0
2495,1.0
1736,0.0
846,0.0
8736,0.0
11918,1.0
11873,1.0
12417,1.0
7969,0.0
7341,0.0
13895,1.0
3304,0.0
2433,1.0
7138,1.0
2965,1.0
15755,1.0
1229,1.0
15480,0.0
5773,1.0
17436,0.0
660,1.0
2531,0.0
11140,1.0
4390,0.0
14720,0.0
8431,1.0
4918,1.0
5902,1.0
8288,1.0
2800,0.0
5657,0.0
16131,0.0
5908,1.0
7374,1.0
1678,1.0
6722,1.0
3603,1.0
12688,1.0
8266,0.0
7694,0.0
1838,1.0
8327,0.0
4317,1.0
12267,1.0
11423,1.0
1827,1.0
12331,1.0
561,1.0
4108,0.0
5436,0.0
4438,1.0
10384,1.0
142,0.0
4407,0.0
3893,1.0
389,1.0
9919,1.0
3287,1.0
1196,0.0
15100,0.0
2818,1.0
16728,1.0
1108,1.0
5783,0.0
16167,0.0
1485,1.0
9717,0.0
10701,0.0
3750,1.0
17400,0.0
4896,1.0
2706,1.0
149,1.0
16673,1.0
1068,1.0
8557,1.0
15467,0.0
4444,0.0
7447,1.0
237,1.0
15905,0.0
3950,1.0
10756,1.0
7124,1.0
10125,1.0
13715,0.0
3084,0.0
633,1.0
1193,0.0
2666,0.0
2705,1.0
2609,0.0
10528,0.0
15840,0.0
10062,0.0
14792,0.0
12077,1.0
2676,0.0
14113,1.0
9688,1.0
1517,0.0
5250,1.0
8535,1.0
7427,1.0
12347,1.0
2841,0.0
7981,1.0
3537,0.0
1736,0.0
14488,0.0
4256,0.0
2431,0.0
2476,0.0
10758,1.0
4372,1.0
3714,0.0
6705,1.0
504,1.0
17095,0.0
3526,1.0
5190,0.0
2954,1.0
16460,0.0
14214,1.0
7844,1.0
12642,1.0
14056,1.0
13035,1.0
4022,1.0
6765,1.0
10795,1.0
1126,1.0
17629,1.0
4112,1.0
1049,1.0
11545,1.0
4359,0.0
14118,1.0
43,1.0
4375,1.0
7422,1.0
6653,1.0
17488,1.0
9162,1.0
7623,1.0
988,0.0
16018,0.0
2853,1.0
11697,1.0
8855,0.0
16340,0.0
15000,0.0
17018,0.0
17637,0.0
1879,0.0
16870,0.0
9656,1.0
3041,0.0
16039,0.0
5011,1.0
2997,1.0
3274,1.0
7228,1.0
3684,0.0
6808,1.0
12339,1.0
1317,0.0
3226,1.0
17460,0.0
2653,1.0
9854,1.0
5753,0.0
10619,0.0
16397,0.0
4617,0.0
1797,0.0
3793,1.0
1301,0.0
15226,0.0
3839,1.0
13677,0.0
9902,1.0
5496,1.0
9602,1.0
1799,0.0
12151,1.0
9669,1.0
6442,1.0
8638,0.0
15604,0.0
1059,0.0
3655,0.0
7053,0.0
15949,0.0
11373,1.0
15714,0.0
1287,0.0
2230,0.0
2138,0.0
10830,1.0
12210,1.0
12291,1.0
9875,1.0
16493,0.0
13471,0.0
6895,1.0
9886,1.0
3611,1.0
7152,0.0
17351,0.0
6013,1.0
13649,0.0
14117,1.0
4883,1.0
16528,0.0
13080,0.0
12613,0.0
12048,0.0
4147,1.0
8908,1.0
6543,1.0
4432,0.0
2535,1.0
407,0.0
3131,1.0
13182,0.0
16177,0.0
8236,0.0
11024,0.0
14055,0.0
11565,1.0
11558,1.0
16357,0.0
12,1.0
4761,1.0
1178,0.0
10695,0.0
2864,1.0
6472,1.0
9220,0.0
12042,0.0
2990,1.0
11209,1.0
7011,1.0
11532,1.0
14441,0.0
8929,0.0
12594,1.0
140,1.0
4124,0.0
2876,1.0
12180,1.0
9110,0.0
2191,0.0
3069,1.0
3727,0.0
1472,1.0
16842,0.0
9015,0.0
8191,1.0
1368,0.0
3713,0.0
5451,1.0
88,1.0
15642,0.0
1001,1.0
7762,1.0
3554,0.0
4115,1.0
1668,0.0
3174,0.0
15744,0.0
3754,1.0
489,0.0
1930,1.0
2900,1.0
12979,0.0
7849,1.0
5705,1.0
4008,0.0
8135,1.0
17091,1.0
5106,1.0
3169,1.0
3292,1.0
8127,1.0
11867,1.0
13384,0.0
9521,0.0
3999,1.0
13969,0.0
14291,1.0
13602,0.0
3317,1.0
4441,1.0
10057,1.0
17374,0.0
3862,1.0
3582,0.0
3745,1.0
15508,0.0
15581,0.0
5239,0.0
14650,0.0
15556,0.0
17586,0.0
12375,1.0
3383,1.0
13673,0.0
7520,1.0
9993,1.0
9208,1.0
9558,1.0
10227,0.0
4471,0.0
17279,0.0
10987,0.0
1970,1.0
12597,0.0
5758,1.0
6295,1.0
12117,1.0
13609,1.0
7596,1.0
9112,1.0
3250,1.0
6571,1.0
6639,1.0
15402,0.0
12506,0.0
126,0.0
16174,0.0
5371,1.0
1240,1.0
2290,1.0
1440,1.0
8469,1.0
1230,1.0
9202,1.0
6981,1.0
5179,1.0
10726,0.0
1059,1.0
6263,1.0
15364,0.0
282,1.0
14850,0.0
969,0.0
16005,0.0
1940,1.0
4114,0.0
17662,0.0
620,0.0
625,1.0
1743,0.0
90,1.0
903,1.0
14139,1.0
9849,1.0
3569,0.0
15567,1.0
6117,0.0
4361,1.0
3179,0.0
1892,1.0
9501,0.0
6100,1.0
16963,1.0
10554,0.0
13998,0.0
3082,0.0
15639,0.0
6277,0.0
9474,0.0
3274,0.0
13153,1.0
11085,1.0
5725,1.0
10833,1.0
16657,0.0
630,1.0
11972,1.0
1781,1.0
2166,1.0
6431,1.0
3375,0.0
12590,1.0
13764,1.0
10240,1.0
2114,0.0
3217,1.0
13129,0.0
3815,1.0
8323,0.0
3156,0.0
14300,0.0
2279,0.0
4600,1.0
14,1.0
1647,0.0
225,1.0
2366,1.0
4649,0.0
12199,1.0
375,0.0
2737,1.0
526,1.0
9133,0.0
11563,1.0
13914,1.0
12769,0.0
2291,0.0
1658,1.0
530,0.0
15600,0.0
2414,0.0
9463,0.0
12475,1.0
94,1.0
12203,1.0
12584,0.0
11173,0.0
4247,1.0
12005,1.0
6564,1.0
4704,0.0
15286,0.0
412,1.0
15925,0.0
4133,0.0
956,1.0
6676,1.0
3454,1.0
12807,0.0
15144,0.0
8597,1.0
2072,1.0
957,1.0
16546,0.0
14040,0.0
7006,0.0
353,1.0
13522,0.0
16313,0.0
6237,1.0
12736,0.0
8948,1.0
14029,0.0
3247,0.0
2921,1.0
15715,0.0
4645,1.0
662,1.0
16086,0.0
7058,1.0
10183,1.0
2365,0.0
16694,0.0
4791,0.0
2357,0.0
11896,1.0
627,1.0
4021,1.0
2127,0.0
2338,1.0
17654,1.0
13616,0.0
1561,0.0
11789,1.0
10328,1.0
7180,1.0
15353,0.0
15317,0.0
13262,1.0
4110,1.0
515,0.0
895,1.0
8603,0.0
16409,0.0
4330,0.0
900,0.0
208,1.0
3275,1.0
459,1.0
2431,0.0
13633,1.0
3390,1.0
3912,0.0
553,1.0
1844,1.0
6918,1.0
756,1.0
1926,0.0
17022,0.0
6083,0.0
3618,1.0
595,0.0
2829,0.0
106,0.0
3042,0.0
16373,0.0
10363,1.0
409,1.0
90,1.0
15529,0.0
10435,1.0
1874,1.0
17305,0.0
14455,1.0
649,1.0
12238,1.0
14060,1.0
6369,1.0
16389,0.0
9129,1.0
8907,0.0
2721,0.0
16023,0.0
13625,1.0
8785,0.0
15826,0.0
4198,0.0
1817,1.0
3825,0.0
10642,0.0
9770,1.0
13403,0.0
3763,0.0
214,0.0
17166,0.0
2196,0.0
743,1.0
8922,0.0
6155,0.0
8359,1.0
89,1.0
4168,1.0
2488,1.0
16971,1.0
4374,1.0
16504,0.0
5110,1.0
4151,1.0
3251,1.0
8714,1.0
1764,1.0
575,1.0
13551,1.0
11538,1.0
15073,0.0
3225,0.0
527,1.0
15255,0.0
1646,1.0
12093,1.0
5656,1.0
8886,0.0
6060,0.0
17347,1.0
6343,1.0
2333,1.0
14001,0.0
17438,1.0
8784,1.0
8713,0.0
3381,0.0
3677,0.0
5777,1.0
3346,0.0
6574,1.0
1608,0.0
2310,0.0
4136,1.0
4388,0.0
15887,0.0
17179,1.0
8986,0.0
1756,1.0
15526,0.0
1981,0.0
11427,1.0
2298,1.0
17321,0.0
12157,1.0
12861,0.0
7425,0.0
5627,1.0
1683,0.0
16137,0.0
16339,0.0
6447,1.0
989,0.0
15087,1.0
11647,1.0
1596,1.0
2478,1.0
11724,1.0
3094,1.0
1855,0.0
13265,1.0
14002,0.0
523,0.0
17486,0.0
10398,1.0
2845,1.0
9080,0.0
3343,1.0
16426,0.0
6541,1.0
14292,0.0
3357,1.0
13029,0.0
11747,1.0
11803,0.0
14418,0.0
7814,0.0
4104,1.0
2429,0.0
11941,1.0
17074,0.0
4800,1.0
2354,0.0
16382,0.0
11385,1.0
1452,1.0
9079,0.0
8075,0.0
14863,1.0
17428,0.0
3881,1.0
7492,0.0
17653,1.0
12775,0.0
3613,1.0
7060,1.0
13511,0.0
16665,1.0
5085,1.0
2383,0.0
572,0.0
1436,0.0
13285,0.0
9441,0.0
11720,1.0
14753,0.0
10708,0.0
5446,0.0
1008,0.0
4544,0.0
12991,0.0
7010,1.0
2065,0.0
1137,0.0
9884,1.0
10179,0.0
295,0.0
16081,0.0
1103,0.0
3999,1.0
9768,1.0
3742,1.0
11702,1.0
2720,1.0
3538,1.0
12715,1.0
14874,0.0
16374,0.0
2809,1.0
9019,0.0
16944,0.0
16110,0.0
2470,0.0
3739,0.0
13485,1.0
1304,1.0
363,0.0
6925,0.0
404,1.0
14692,0.0
2140,0.0
1939,0.0
1083,0.0
7315,0.0
1313,0.0
2630,1.0
6184,1.0
11305,1.0
1592,1.0
3744,1.0
862,1.0
2397,0.0
16705,0.0
14563,0.0
9518,1.0
5234,1.0
3181,0.0
2736,1.0
8989,1.0
3021,0.0
9905,1.0
8230,1.0
9107,1.0
13917,1.0
5296,0.0
3973,1.0
14667,0.0
4134,1.0
975,0.0
7292,1.0
15589,0.0
17342,1.0
9754,0.0
13778,0.0
5017,1.0
17606,0.0
